 ListingID,Link,Host ID,Listing Type,lat,lng,Bedrooms,Bathrooms,Base Guests,Star Rating,Reviews,Price,Occupancy,Revenue,Active Nights,Min Stay,Booking Window,LOS,Dynamic Pricing,Professionally Managed,Beachfront,Hottub,Kitchen,Pets Allowed,Pool,EV Charger,new_listing,id
46588056,https://www.airbnb.com/rooms/46588056,8729979,Entire place,43.66905,-70.18401,5,2.0,8,-NA,0,314.0,0.0,0.0,3.0,7,98.5,3.0,None,Individual,No,No,Yes,No,No,No,1,3413
47171361,https://www.airbnb.com/rooms/47171361,381052005,Entire home,43.35931,-70.47387,5,4.5,10,-Unknown,2,1700.0,50.0,263650.0,304.0,7,1.0,2.0,Low,Individual,No,No,Yes,No,No,No,0,3414
47357398,https://www.airbnb.com/rooms/47357398,101068538,Entire home,43.76929,-70.13644,5,6.0,12,-Unknown,1,2950.0,33.0,188800.0,194.0,10,35.0,16.0,None,Small,No,No,Yes,No,No,No,0,3415
47768241,https://www.airbnb.com/rooms/47768241,257651732,Entire home,43.9619837714,-70.4291397991,5,3.5,10,5.0,8,600.0,85.0,9300.0,47.0,7,28.0,3.0,None,Small,Yes,No,Yes,Yes,No,No,1,3416
48263562,https://www.airbnb.com/rooms/48263562,29505489,Entire home,43.84897,-70.42457,5,3.5,14,5.0,14,990.0,46.0,153247.0,365.0,4,101.0,4.0,None,Small,No,No,Yes,Yes,No,No,0,3417
49155766,https://www.airbnb.com/rooms/49155766,95526197,Entire home,43.85299,-70.05717,5,3.0,11,5.0,3,800.0,0.0,0.0,365.0,2,0.0,0.0,None,Individual,No,No,Yes,Yes,No,No,0,3418
49288479,https://www.airbnb.com/rooms/49288479,5604377,Entire home,43.55972,-70.20935,5,3.0,8,5.0,13,995.0,93.0,124860.0,269.0,7,44.0,7.0,None,Small,Yes,No,Yes,Yes,No,No,0,3419
49593698,https://www.airbnb.com/rooms/49593698,281489506,Entire cabin,43.93615,-70.61768000000001,5,2.0,8,4.85,27,349.0,54.0,34386.0,298.0,2,42.5,4.0,None,Individual,No,No,Yes,No,No,No,0,3420
50177488,https://www.airbnb.com/rooms/50177488,255553794,Entire cottage,43.83412,-70.42734,5,1.0,6,4.75,32,380.0,78.0,84067.0,364.0,1,56.0,4.0,Low,Individual,No,No,Yes,No,No,No,0,3421
51440923,https://www.airbnb.com/rooms/51440923,122922263,Entire home,43.35051,-70.45289,5,4.0,12,5.0,3,2450.0,0.0,0.0,362.0,3,0.0,0.0,None,Small,No,No,Yes,Yes,No,No,0,3422
51741779,https://www.airbnb.com/rooms/51741779,110654234,Entire home,43.53717,-70.35152,5,3.0,12,5.0,16,700.0,40.0,97300.0,350.0,3,152.5,5.0,None,Moderate,No,No,Yes,No,No,No,0,3423
51753511,https://www.airbnb.com/rooms/51753511,1968400,Entire cottage,43.54148,-70.31495,5,1.5,10,4.7,10,550.0,30.0,49829.0,301.0,3,71.0,7.5,Low,Small,No,No,Yes,Yes,No,No,0,3424
52067942,https://www.airbnb.com/rooms/52067942,422024268,Entire home,43.46909,-70.3843,5,2.0,8,4.69,16,359.0,54.0,40072.0,274.0,2,35.0,6.5,None,Individual,No,No,Yes,Yes,No,No,0,3425
52700925,https://www.airbnb.com/rooms/52700925,11963348,Entire home,43.652401,-70.262772,5,3.0,12,5.0,3,2200.0,46.0,425500.0,364.0,3,55.0,2.0,Low,Moderate,No,No,Yes,No,No,No,0,3426
52980421,https://www.airbnb.com/rooms/52980421,233897141,Entire home,43.52154,-70.36945,5,3.0,15,-NA,0,1008.0,99.0,80599.0,98.0,7,227.0,7.0,None,Small,No,No,Yes,Yes,No,No,0,3427
53446421,https://www.airbnb.com/rooms/53446421,105745130,Entire cottage,43.92112,-70.47578,5,3.0,14,-NA,0,499.0,0.0,0.0,365.0,3,0.0,0.0,None,Small,No,No,Yes,No,No,No,0,3428
53805274,https://www.airbnb.com/rooms/53805274,342493885,Entire home,43.7097740173,-70.2218017578,5,3.5,10,-NA,0,824.0,47.0,96708.0,225.0,5,3.0,14.0,Low,Small,No,No,Yes,No,No,No,1,3429
53940661,https://www.airbnb.com/rooms/53940661,21344430,Entire vacation home,43.5054,-70.38247,5,2.5,16,4.97,35,799.0,36.0,147674.0,357.0,1,37.0,2.0,Moderate,Moderate,Yes,No,Yes,No,No,No,0,3430
53982793,https://www.airbnb.com/rooms/53982793,47909945,Entire home,43.843407,-70.083961,5,3.5,12,4.9,50,439.0,67.0,137537.0,314.0,1,64.0,3.0,None,Small,No,No,Yes,Yes,No,No,0,3431
54199988,https://www.airbnb.com/rooms/54199988,341504621,Entire home,43.42553,-70.37884,5,3.0,14,4.91,11,624.0,68.0,47136.0,157.0,3,69.5,3.0,Low,Moderate,No,No,Yes,No,No,No,0,3432
544258395401732160,https://www.airbnb.com/rooms/544258395401732160,183775899,Entire home,43.72691,-70.2134,5,4.5,8,4.17,6,919.0,12.0,29199.0,268.0,3,30.0,3.0,None,Large,No,No,Yes,Yes,No,No,0,3433
550649166028087518,https://www.airbnb.com/rooms/550649166028087518,402209794,Entire home,43.55519,-70.36978,5,3.5,8,5.0,11,550.0,31.0,22150.0,134.0,3,179.0,4.0,None,Individual,No,No,Yes,No,No,No,0,3434
560030505658457295,https://www.airbnb.com/rooms/560030505658457295,444298623,Entire home,43.83348,-70.60136,5,2.0,14,5.0,21,436.0,67.0,116282.0,359.0,3,78.5,3.0,None,Moderate,No,No,Yes,Yes,No,No,0,3435
575475197222472147,https://www.airbnb.com/rooms/575475197222472147,21659590,Entire home,43.509705,-70.38678,5,2.5,9,5.0,6,597.0,66.0,20042.0,53.0,7,192.0,5.0,None,Individual,No,No,Yes,Yes,No,No,0,3436
577483778867155496,https://www.airbnb.com/rooms/577483778867155496,29691625,Entire home,43.71941,-70.22294,5,5.5,12,5.0,7,2395.0,38.0,158040.0,188.0,1,45.0,7.0,None,Individual,No,Yes,Yes,Yes,Yes,Yes,0,3437
580381866475012537,https://www.airbnb.com/rooms/580381866475012537,258865994,Entire vacation home,43.52456,-70.36585,5,1.5,10,4.67,6,825.0,76.0,52250.0,153.0,7,208.5,6.5,None,Individual,No,No,Yes,Yes,No,No,0,3438
586958613109467948,https://www.airbnb.com/rooms/586958613109467948,427056816,Entire home,43.3733978271,-70.4385910034,5,4.5,12,5.0,8,850.0,40.0,92120.0,274.0,2,161.0,3.0,None,Small,No,No,Yes,Yes,No,Yes,0,3439
595500001985924876,https://www.airbnb.com/rooms/595500001985924876,441822,Entire home,43.66707,-70.29032,5,4.0,15,-NA,0,1500.0,18.0,26262.0,102.0,5,99.0,8.0,None,Individual,No,No,Yes,No,Yes,No,0,3440
614361832437161206,https://www.airbnb.com/rooms/614361832437161206,392513470,Entire cottage,43.844848999999996,-70.476501,5,3.5,13,5.0,19,450.0,34.0,104750.0,362.0,3,101.0,3.0,Moderate,Small,No,No,Yes,Yes,No,No,0,3441
620985286815965660,https://www.airbnb.com/rooms/620985286815965660,270798114,Entire home,43.88712,-70.31888000000001,5,3.5,11,5.0,5,459.0,71.0,47200.0,160.0,3,45.0,3.0,None,Small,No,No,Yes,No,No,No,1,3442
624487317463281720,https://www.airbnb.com/rooms/624487317463281720,92717368,Entire home,43.34574,-70.49472,5,3.5,10,5.0,5,2000.0,32.0,191950.0,339.0,3,30.0,7.0,None,Small,Yes,No,Yes,Yes,No,No,0,3443
628959802655845945,https://www.airbnb.com/rooms/628959802655845945,224182584,Entire home,43.34562,-70.46218,5,4.5,10,5.0,1,2500.0,25.0,120800.0,365.0,5,160.0,8.0,None,Individual,No,No,Yes,No,No,No,0,3444
629607120258683854,https://www.airbnb.com/rooms/629607120258683854,24653765,Entire home,43.64629,-70.27195,5,3.0,12,5.0,9,1200.0,80.0,83467.0,94.0,5,124.0,6.0,None,Individual,No,No,Yes,No,No,No,0,3445
633396882288893133,https://www.airbnb.com/rooms/633396882288893133,72271585,Entire vacation home,43.91381,-70.61056,5,3.5,10,4.88,8,800.0,69.0,81350.0,128.0,2,93.5,6.0,None,Large,Yes,No,Yes,No,No,No,0,3446
637849041424885748,https://www.airbnb.com/rooms/637849041424885748,14505375,Entire home,43.53486,-70.35408,5,3.0,12,5.0,4,1300.0,100.0,21300.0,26.0,4,5.0,3.0,None,Small,No,No,Yes,No,No,No,0,3447
645531910606066915,https://www.airbnb.com/rooms/645531910606066915,26200095,Entire home,43.35756,-70.49185,5,3.5,11,5.0,12,1100.0,27.0,123330.0,354.0,2,82.5,2.0,None,Individual,No,No,Yes,Yes,No,No,0,3448
647085826732940819,https://www.airbnb.com/rooms/647085826732940819,410615218,Entire home,43.52094,-70.37107,5,2.0,10,4.5,1,858.0,72.0,78936.0,127.0,7,187.0,7.0,None,Moderate,No,No,Yes,No,No,No,0,3449
673256623337237297,https://www.airbnb.com/rooms/673256623337237297,470042765,Entire home,43.5157883,-70.3776821,5,2.0,14,4.97,34,676.0,47.0,104031.0,322.0,3,65.0,3.0,Moderate,Individual,No,No,Yes,No,No,No,0,3450
698582393349780274,https://www.airbnb.com/rooms/698582393349780274,392513470,Entire cottage,43.9100887,-70.5300796,5,3.0,16,5.0,17,500.0,54.0,157000.0,333.0,3,143.0,3.0,Low,Small,No,No,Yes,Yes,No,No,0,3451
714507347161414187,https://www.airbnb.com/rooms/714507347161414187,125999808,Entire home,43.65709,-70.31578,5,3.0,10,5.0,28,500.0,48.0,75023.0,320.0,1,136.0,2.0,None,Individual,No,No,Yes,No,No,No,0,3452
718051815112753519,https://www.airbnb.com/rooms/718051815112753519,444298623,Entire home,43.91478,-70.58067,5,2.0,12,5.0,2,436.0,83.0,29145.0,75.0,2,117.5,7.0,None,Moderate,No,No,Yes,No,No,Yes,0,3453
731003571866600163,https://www.airbnb.com/rooms/731003571866600163,417054126,Entire home,43.82237,-70.45552,5,3.0,15,4.97,33,481.0,64.0,90056.0,313.0,3,24.5,3.0,High,Small,No,No,Yes,Yes,No,No,0,3454
731876847179735999,https://www.airbnb.com/rooms/731876847179735999,353740076,Entire home,43.34828,-70.50206,5,2.5,12,4.82,11,700.0,72.0,137155.0,322.0,3,120.5,4.0,Moderate,Moderate,No,Yes,Yes,Yes,Yes,No,0,3455
746239477319405335,https://www.airbnb.com/rooms/746239477319405335,235784436,Entire home,43.94619,-70.63024,5,3.0,12,-Unknown,2,596.0,0.0,0.0,0.0,6,0.0,0.0,None,Individual,No,No,Yes,Yes,No,No,1,3456
747735279345755956,https://www.airbnb.com/rooms/747735279345755956,413127258,Entire home,43.35684,-70.44719,5,3.5,10,5.0,3,904.0,48.0,75867.0,203.0,3,101.5,4.0,High,Moderate,No,No,Yes,Yes,No,No,0,3457
762384639794524246,https://www.airbnb.com/rooms/762384639794524246,112452395,Entire home,43.646721178600004,-70.2711964725,5,4.5,10,4.5,2,907.0,6.0,16157.0,323.0,3,58.5,3.5,None,Large,No,No,Yes,No,No,No,0,3458
770385239491365721,https://www.airbnb.com/rooms/770385239491365721,6769647,Entire home,43.6506903667,-70.260094627,5,2.5,12,5.0,12,1380.0,48.0,205369.0,297.0,2,44.0,2.0,Low,Moderate,No,No,Yes,Yes,No,No,1,3459
777655730490652106,https://www.airbnb.com/rooms/777655730490652106,23975690,Castle,43.5915437977,-70.2188016335,5,6.0,10,5.0,1,2500.0,44.0,40000.0,36.0,4,33.5,1.0,None,Small,No,No,Yes,No,Yes,No,1,3460
780517784255430485,https://www.airbnb.com/rooms/780517784255430485,47909945,Entire home,43.8622314,-70.1464886,5,2.0,10,4.9,29,234.0,56.0,35202.0,269.0,1,32.0,2.0,None,Small,No,No,Yes,Yes,No,No,1,3461
793389992061541958,https://www.airbnb.com/rooms/793389992061541958,3046400,Entire home,43.85426,-70.50699,5,4.5,16,5.0,2,931.0,79.0,143039.0,179.0,1,1.0,2.0,Low,Small,No,Yes,Yes,Yes,Yes,No,1,3462
795628295765720028,https://www.airbnb.com/rooms/795628295765720028,211532233,Entire home,43.4668074,-70.3841502,5,2.0,10,5.0,4,700.0,98.0,37800.0,55.0,7,1.0,2.0,None,Individual,No,No,Yes,No,No,No,1,3463
796590687840413070,https://www.airbnb.com/rooms/796590687840413070,43263227,Entire home,43.806857907,-70.2198508009,5,2.5,14,-NA,0,1925.0,17.0,23100.0,72.0,7,5.0,2.0,None,Small,No,Yes,Yes,No,No,No,1,3464
802276253145413732,https://www.airbnb.com/rooms/802276253145413732,413127258,Entire home,43.523357,-70.37667,5,2.0,10,4.6,5,1080.5,43.0,32712.0,76.0,3,57.0,3.0,Low,Moderate,No,No,Yes,Yes,No,No,1,3465
805124570955242280,https://www.airbnb.com/rooms/805124570955242280,410615218,Entire home,43.5048149,-70.3824197,5,3.0,10,-NA,0,1000.0,35.0,7000.0,20.0,7,5.0,7.0,None,Moderate,No,No,Yes,No,No,No,1,3466
806759558310549808,https://www.airbnb.com/rooms/806759558310549808,233314901,Entire home,43.3455212,-70.4881828,5,4.5,12,-NA,0,714.0,30.0,22482.0,105.0,7,6.0,2.0,None,Small,No,No,Yes,Yes,No,No,1,3467
813898542876087018,https://www.airbnb.com/rooms/813898542876087018,492527320,Private room in home,43.74521,-70.20056,5,4.5,5,-NA,0,142.0,3.0,1243.0,226.0,1,22.0,2.0,None,Small,No,Yes,Yes,Yes,Yes,No,1,3468
817192946288590572,https://www.airbnb.com/rooms/817192946288590572,341504621,Entire home,43.365685,-70.520704,5,3.5,16,4.67,6,468.0,49.0,57191.0,162.0,3,84.5,3.5,Moderate,Moderate,No,No,Yes,Yes,No,No,1,3469
827362466976138077,https://www.airbnb.com/rooms/827362466976138077,499754853,Entire home,43.94332,-70.61607,5,2.0,15,-NA,0,424.0,62.0,10302.0,39.0,1,36.0,15.5,None,Moderate,No,No,Yes,Yes,No,No,1,3470
827370216940402284,https://www.airbnb.com/rooms/827370216940402284,395672427,Farm stay,43.68761,-70.79438,5,2.0,16,-Unknown,2,1135.0,59.0,15939.0,39.0,1,21.0,2.0,None,Large,No,No,Yes,No,No,No,1,3471
829138606131518571,https://www.airbnb.com/rooms/829138606131518571,501564895,Entire home,43.37032,-70.52831,5,3.0,10,5.0,4,700.0,98.0,57800.0,95.0,5,1.0,2.0,None,Individual,No,No,Yes,No,No,No,1,3472
834831336579394049,https://www.airbnb.com/rooms/834831336579394049,3791918,Entire home,43.67128,-70.75138,5,3.0,10,5.0,2,1000.0,95.0,70000.0,74.0,3,50.5,5.0,None,Individual,No,No,Yes,No,No,No,1,3473
853659786267919878,https://www.airbnb.com/rooms/853659786267919878,55269531,Entire home,43.38162,-70.47847,5,3.0,16,-NA,0,1250.0,46.0,51250.0,89.0,1,15.0,2.0,None,Small,No,No,Yes,No,No,No,1,3474
854560306458372269,https://www.airbnb.com/rooms/854560306458372269,13100411,Entire home,43.53489,-70.38516,5,3.5,16,5.0,21,621.0,90.0,91678.0,131.0,5,31.0,3.0,High,Small,No,Yes,Yes,Yes,Yes,No,1,3475
867221253854374333,https://www.airbnb.com/rooms/867221253854374333,505626083,Entire home,43.6527,-70.2091,5,5.5,12,-NA,0,343.0,83.0,74022.0,133.0,1,1.0,2.0,None,Small,No,No,Yes,No,No,No,1,3476
870832267628960783,https://www.airbnb.com/rooms/870832267628960783,21292215,Entire home,43.67752,-70.20313,5,2.0,10,-NA,0,550.0,96.0,23923.0,48.0,7,72.0,8.0,None,Individual,No,No,Yes,Yes,No,No,1,3477
879137787732663983,https://www.airbnb.com/rooms/879137787732663983,40382701,Private room in rental unit,43.76015,-70.01281,5,2.5,11,-Unknown,1,695.0,0.0,0.0,149.0,2,0.0,0.0,None,Large,No,No,Yes,No,No,No,1,3478
887742756583867771,https://www.airbnb.com/rooms/887742756583867771,512526796,Entire bungalow,43.97305,-70.60922,5,2.0,10,-NA,0,590.0,0.0,0.0,39.0,7,0.0,0.0,None,Small,No,No,Yes,No,No,No,1,3479
894186872561953924,https://www.airbnb.com/rooms/894186872561953924,15543780,Entire home,43.59816,-70.271,5,4.0,10,-NA,0,895.0,0.0,0.0,111.0,7,0.0,0.0,None,Small,No,No,Yes,No,No,Yes,1,3480
899976217203350256,https://www.airbnb.com/rooms/899976217203350256,112452395,Entire home,43.42241,-70.58899,5,3.5,12,4.67,3,369.0,22.0,8639.0,96.0,2,61.0,3.0,None,Large,No,No,Yes,Yes,No,No,1,3481
915073256686715002,https://www.airbnb.com/rooms/915073256686715002,458027619,Entire home,43.4668022,-70.3873771,5,2.5,10,-NA,0,285.0,0.0,0.0,2.0,7,340.5,7.0,None,Individual,No,No,Yes,No,No,No,1,3482
923322299412884772,https://www.airbnb.com/rooms/923322299412884772,511918330,Entire home,43.78304,-70.17684,5,3.5,12,-NA,0,1149.0,31.0,6546.0,29.0,1,20.5,4.0,High,Large,No,Yes,Yes,Yes,No,No,1,3483
926954508247101435,https://www.airbnb.com/rooms/926954508247101435,128349683,Entire home,43.900315984,-70.6158991212,5,3.0,11,5.0,4,515.0,11.0,1680.0,27.0,3,20.0,2.0,High,Individual,No,No,Yes,Yes,No,No,1,3484
928873571471439682,https://www.airbnb.com/rooms/928873571471439682,105006593,Entire home,43.8259973667,-70.4890488127,5,2.5,12,5.0,3,467.0,26.0,9887.0,77.0,2,1.0,5.0,None,Large,No,No,Yes,No,No,No,1,3485
931320732891098197,https://www.airbnb.com/rooms/931320732891098197,524538305,Entire home,43.8271439,-70.595015,5,2.0,16,4.25,4,780.0,20.0,780.0,5.0,1,263.5,2.0,Moderate,Individual,No,No,Yes,Yes,No,No,1,3486
939905923604792989,https://www.airbnb.com/rooms/939905923604792989,1414385,Entire home,43.6702018897,-70.1850657627,5,2.0,8,-NA,0,570.0,96.0,10524.0,28.0,3,1.0,2.0,None,Small,No,No,Yes,No,No,No,1,3487
953781365071771299,https://www.airbnb.com/rooms/953781365071771299,265144519,Entire rental unit,43.515,-70.38067,5,2.0,16,-NA,0,458.0,31.0,9608.0,55.0,1,18.5,2.0,Low,Small,No,No,Yes,No,No,No,1,3488
971655599285454115,https://www.airbnb.com/rooms/971655599285454115,218146919,Entire rental unit,43.648306959,-70.2629589351,5,2.0,9,-NA,0,800.0,100.0,2695.0,5.0,1,33.5,1.5,High,Small,No,No,Yes,No,No,No,1,3489
978258254475688222,https://www.airbnb.com/rooms/978258254475688222,119953364,Entire home,43.7217832506,-70.293935593,5,3.0,14,-NA,0,825.0,29.0,4300.0,21.0,1,3.0,1.0,Low,Individual,No,No,Yes,Yes,No,No,1,3490
6103634,https://www.airbnb.com/rooms/6103634,23541517,Entire home,43.40133,-70.40804,6,3.0,8,4.78,9,985.0,28.0,96600.0,361.0,3,201.0,5.0,None,Individual,Yes,No,Yes,Yes,No,No,0,3491
6580591,https://www.airbnb.com/rooms/6580591,21344430,Entire home,43.50571,-70.38077,6,3.5,16,4.96,102,1099.0,44.0,201537.0,360.0,1,68.0,2.0,Moderate,Moderate,No,Yes,Yes,No,No,No,0,3492
12199726,https://www.airbnb.com/rooms/12199726,64553927,Entire home,43.81685,-70.09474,6,4.5,10,4.95,40,535.0,100.0,211140.0,269.0,3,33.0,3.0,Low,Small,No,No,Yes,No,No,No,0,3493
17132546,https://www.airbnb.com/rooms/17132546,24398717,Entire home,43.53306,-70.35957,6,2.5,12,4.96,24,1500.0,87.0,106800.0,102.0,3,246.0,5.0,None,Individual,Yes,No,Yes,No,No,No,0,3494
19018038,https://www.airbnb.com/rooms/19018038,19908539,Entire home,43.50178,-70.44258,6,3.0,16,4.87,188,650.0,36.0,87768.0,361.0,1,55.0,2.0,None,Moderate,No,No,Yes,No,No,No,0,3495
20537745,https://www.airbnb.com/rooms/20537745,121683635,Entire home,43.41366,-70.40021,6,0.0,14,4.91,45,742.0,90.0,115893.0,141.0,5,76.0,4.0,Low,Large,No,No,No,No,No,No,0,3496
22613946,https://www.airbnb.com/rooms/22613946,18258303,Entire home,43.68865,-70.2522,6,3.0,14,4.96,170,944.0,72.0,221235.0,286.0,2,127.0,2.0,Low,Small,No,Yes,Yes,No,No,No,0,3497
23053036,https://www.airbnb.com/rooms/23053036,171102137,Entire cottage,43.53597,-70.35453,6,3.5,12,4.33,3,1175.0,18.0,74640.0,365.0,7,5.0,2.0,None,Small,Yes,No,Yes,No,No,No,0,3498
23237650,https://www.airbnb.com/rooms/23237650,172921723,Entire home,43.84969,-70.51164,6,3.0,14,5.0,19,825.0,72.0,84880.0,138.0,7,87.5,7.0,None,Individual,Yes,No,Yes,No,No,No,0,3499
24132247,https://www.airbnb.com/rooms/24132247,181806151,Entire home,43.53835,-70.34879,6,3.0,16,4.5,2,2285.0,23.0,98570.0,213.0,7,124.5,21.0,None,Individual,No,No,Yes,No,No,No,0,3500
24195677,https://www.airbnb.com/rooms/24195677,177647804,Entire home,43.5256,-70.36581,6,2.0,16,4.95,56,800.0,75.0,70675.0,122.0,2,157.0,7.0,None,Individual,No,No,Yes,Yes,No,No,0,3501
26710176,https://www.airbnb.com/rooms/26710176,5921305,Entire home,43.34235,-70.47042,6,3.5,12,4.94,33,1079.0,65.0,110706.0,176.0,3,170.0,7.0,None,Small,No,No,Yes,No,No,No,0,3502
28939080,https://www.airbnb.com/rooms/28939080,76350622,Entire rental unit,43.65138,-70.25958,6,4.0,16,4.94,87,1500.0,69.0,304700.0,283.0,2,52.5,2.0,Moderate,Small,No,No,Yes,No,No,No,0,3503
31827129,https://www.airbnb.com/rooms/31827129,189723806,Entire home,43.359758,-70.476057,6,3.5,10,5.0,5,891.0,67.0,151830.0,219.0,1,137.5,7.0,None,Moderate,No,No,Yes,No,No,No,0,3504
31956188,https://www.airbnb.com/rooms/31956188,239596496,Entire home,43.43819,-70.38649,6,4.0,12,4.87,38,600.0,35.0,67200.0,321.0,3,228.0,4.0,None,Individual,No,No,Yes,No,Yes,No,0,3505
35635018,https://www.airbnb.com/rooms/35635018,50079057,Entire home,43.51089,-70.38651,6,2.0,15,4.91,55,800.0,86.0,57474.0,96.0,5,232.0,5.0,None,Small,No,No,Yes,No,No,No,0,3506
36302855,https://www.airbnb.com/rooms/36302855,6898540,Entire home,43.56937,-70.20216,6,2.0,8,4.9,10,450.0,49.0,83548.0,306.0,14,59.0,8.0,None,Individual,Yes,No,Yes,No,No,No,0,3507
36946320,https://www.airbnb.com/rooms/36946320,277737977,Entire condo,43.66714,-70.25148,6,1.0,3,4.81,77,336.0,32.0,38713.0,360.0,3,85.0,3.0,None,Individual,No,No,Yes,No,No,No,0,3508
38096184,https://www.airbnb.com/rooms/38096184,252065051,Entire villa,43.85455,-70.62794,6,6.5,16,5.0,9,2498.0,100.0,238987.0,105.0,3,149.0,2.0,None,Small,Yes,No,Yes,No,No,No,0,3509
38327093,https://www.airbnb.com/rooms/38327093,183775899,Entire home,43.5088863714,-70.3810482715,6,3.0,14,4.64,14,649.0,0.0,0.0,327.0,3,0.0,0.0,None,Large,No,No,Yes,No,No,No,0,3510
40162185,https://www.airbnb.com/rooms/40162185,37263731,Entire rental unit,43.66533,-70.24937,6,2.0,16,4.95,19,20000.0,59.0,140111.0,295.0,2,12.0,2.0,None,Small,No,No,Yes,No,No,No,0,3511
41919146,https://www.airbnb.com/rooms/41919146,185864185,Entire rental unit,43.66342,-70.27506,6,4.0,16,5.0,28,1799.0,55.0,300106.0,364.0,2,55.5,2.0,Low,Small,No,No,Yes,No,No,No,0,3512
42089367,https://www.airbnb.com/rooms/42089367,333750229,Entire home,43.5429,-70.332,6,2.5,14,-NA,0,1143.0,0.0,1143.0,365.0,14,127.0,1.0,None,Individual,No,No,Yes,No,No,No,0,3513
42645143,https://www.airbnb.com/rooms/42645143,37263731,Entire rental unit,43.66403,-70.25032,6,2.0,16,4.8,15,20000.0,72.0,413951.0,358.0,1,16.0,2.0,None,Small,No,No,Yes,No,No,No,0,3514
43032531,https://www.airbnb.com/rooms/43032531,342493885,Entire home,43.73469,-70.20759,6,4.0,12,5.0,7,2000.0,52.0,193619.0,268.0,5,19.0,12.0,None,Small,No,Yes,Yes,No,Yes,No,0,3515
46027667,https://www.airbnb.com/rooms/46027667,372515160,Entire home,43.6688,-70.37514,6,2.0,16,4.74,69,649.0,44.0,73569.0,238.0,2,93.0,2.0,None,Small,No,No,Yes,No,No,No,0,3516
47767470,https://www.airbnb.com/rooms/47767470,187108121,Entire home,43.3432,-70.4678,6,3.5,10,-Unknown,2,2250.0,9.0,47900.0,245.0,4,88.0,6.0,None,Individual,No,No,Yes,Yes,No,No,0,3517
48699396,https://www.airbnb.com/rooms/48699396,356794000,Private room in bed and breakfast,43.87214,-70.09008,6,5.0,12,5.0,3,1432.0,68.0,190269.0,187.0,1,65.5,1.0,None,Small,No,No,No,No,No,No,0,3518
49540106,https://www.airbnb.com/rooms/49540106,319475,Entire home,43.45315,-70.37086,6,3.0,16,5.0,10,1100.0,43.0,84632.0,219.0,7,266.0,7.0,None,Individual,No,No,Yes,No,No,No,0,3519
49778645,https://www.airbnb.com/rooms/49778645,212279409,Entire rental unit,43.52474,-70.36624,6,3.0,16,4.67,6,1298.0,51.0,120248.0,178.0,5,58.0,2.0,High,Small,No,No,Yes,No,No,No,0,3520
50703941,https://www.airbnb.com/rooms/50703941,64317519,Entire vacation home,43.51362,-70.38581,6,3.0,16,4.96,45,1173.0,65.0,188407.0,242.0,2,186.5,3.0,None,Small,No,No,Yes,No,No,No,0,3521
51924644,https://www.airbnb.com/rooms/51924644,19908539,Entire home,43.48784,-70.44529,6,3.5,16,4.8,44,650.0,37.0,88225.0,360.0,1,144.0,2.0,None,Moderate,No,No,Yes,No,No,No,0,3522
52247060,https://www.airbnb.com/rooms/52247060,9446882,Entire home,43.52465,-70.36502,6,2.0,16,4.91,111,810.0,80.0,218108.0,355.0,1,36.0,3.0,High,Small,No,No,Yes,Yes,No,No,0,3523
52620522,https://www.airbnb.com/rooms/52620522,60361299,Entire home,43.53684,-70.35167,6,3.0,16,4.9,20,1000.0,76.0,54127.0,149.0,7,240.5,7.0,None,Small,No,No,Yes,Yes,No,No,0,3524
52949273,https://www.airbnb.com/rooms/52949273,428661723,Entire home,43.36082,-70.47685,6,5.0,12,5.0,17,1750.0,20.0,124035.0,365.0,7,123.0,4.0,None,Individual,No,No,Yes,Yes,No,No,0,3525
668991374922648814,https://www.airbnb.com/rooms/668991374922648814,10553984,Entire rental unit,43.67308,-70.29399,6,4.5,16,5.0,10,3068.0,38.0,148994.0,242.0,1,163.0,2.0,High,Moderate,No,No,Yes,Yes,No,No,0,3526
679952824124108958,https://www.airbnb.com/rooms/679952824124108958,265144519,Entire home,43.5157,-70.38038,6,3.0,16,5.0,5,859.0,58.0,181646.0,217.0,2,45.0,2.0,None,Small,No,No,Yes,No,No,No,0,3527
680435611123549623,https://www.airbnb.com/rooms/680435611123549623,29001744,Entire vacation home,43.88468,-70.47054,6,3.0,16,-NA,0,1150.0,18.0,72230.0,323.0,7,162.0,7.0,None,Small,No,No,Yes,Yes,No,Yes,0,3528
719556079489807637,https://www.airbnb.com/rooms/719556079489807637,192157687,Entire cottage,43.8420352,-70.4578682,6,5.5,14,4.92,13,550.0,41.0,118550.0,323.0,3,74.5,4.5,Moderate,Small,No,No,Yes,Yes,No,No,0,3529
732707744892080332,https://www.airbnb.com/rooms/732707744892080332,121683635,Entire home,43.45856,-70.37699,6,3.0,16,5.0,2,539.0,70.0,71442.0,122.0,3,119.5,7.0,None,Large,No,No,Yes,No,No,No,0,3530
745622868267981742,https://www.airbnb.com/rooms/745622868267981742,232063945,Entire vacation home,43.84411,-70.45626,6,2.0,8,5.0,15,400.0,68.0,82706.0,335.0,3,25.5,4.0,Low,Small,Yes,No,Yes,No,No,No,0,3531
760815571458365737,https://www.airbnb.com/rooms/760815571458365737,341504621,Entire home,43.372697,-70.485893,6,3.5,16,5.0,3,1150.0,79.0,212676.0,215.0,7,130.0,4.0,Low,Moderate,No,Yes,Yes,Yes,No,No,1,3532
